time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate,times,date,location,extracted_location,road_name,building_name,city_name,full_address_extracted
1364540498,network,wifi,38.178,43.70618,-72.28328,0.0,0.0,0.0,stationary,2013-03-29 07:01:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364541698,network,wifi,37.508,43.70615,-72.28328,0.0,0.0,0.0,stationary,2013-03-29 07:21:38,2013-03-29,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364542898,network,wifi,37.847,43.70616,-72.28328,0.0,0.0,0.0,stationary,2013-03-29 07:41:38,2013-03-29,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364544098,network,wifi,37.482,43.70617,-72.28327,0.0,0.0,0.0,stationary,2013-03-29 08:01:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364545298,network,wifi,37.686,43.70617,-72.28327,0.0,0.0,0.0,stationary,2013-03-29 08:21:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364546498,network,wifi,36.398,43.70617,-72.28326,0.0,0.0,0.0,stationary,2013-03-29 08:41:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364547698,network,wifi,37.601,43.70617,-72.28327,0.0,0.0,0.0,stationary,2013-03-29 09:01:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364548898,network,wifi,37.963,43.70618,-72.28328,0.0,0.0,0.0,stationary,2013-03-29 09:21:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364550098,network,wifi,37.821,43.70617,-72.28325,0.0,0.0,0.0,stationary,2013-03-29 09:41:38,2013-03-29,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364551298,network,wifi,37.324,43.70618,-72.28326,0.0,0.0,0.0,stationary,2013-03-29 10:01:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364552498,network,wifi,36.592,43.70617,-72.28326,0.0,0.0,0.0,stationary,2013-03-29 10:21:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364553698,network,wifi,37.489,43.70617,-72.28326,0.0,0.0,0.0,stationary,2013-03-29 10:41:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364554898,network,wifi,36.777,43.70617,-72.28329,0.0,0.0,0.0,stationary,2013-03-29 11:01:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364556082,network,wifi,37.595,43.70617,-72.28326,0.0,0.0,0.0,stationary,2013-03-29 11:21:22,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364557298,network,wifi,37.601,43.70617,-72.28326,0.0,0.0,0.0,stationary,2013-03-29 11:41:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364558401,network,wifi,37.393,43.70617,-72.28327,0.0,0.0,0.0,stationary,2013-03-29 12:00:01,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364559698,network,wifi,35.069,43.70616,-72.2833,0.0,0.0,0.0,stationary,2013-03-29 12:21:38,2013-03-29,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364560898,network,wifi,35.183,43.70619,-72.28329,0.0,0.0,0.0,stationary,2013-03-29 12:41:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364562098,network,wifi,36.591,43.70617,-72.28328,0.0,0.0,0.0,stationary,2013-03-29 13:01:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364563298,network,wifi,38.298,43.70619,-72.28327,0.0,0.0,0.0,stationary,2013-03-29 13:21:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364564498,network,wifi,38.408,43.70617,-72.28328,0.0,0.0,0.0,stationary,2013-03-29 13:41:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364565698,network,wifi,69.945,43.70889,-72.28398,0.0,0.0,0.0,moving,2013-03-29 14:01:38,2013-03-29,"78 College Street, Hanover, NH 03755, United States of America",,,,,
1364566898,network,wifi,35.393,43.70894,-72.28404,0.0,0.0,0.0,stationary,2013-03-29 14:21:38,2013-03-29,"78 College Street, Hanover, NH 03755, United States of America",,,,,
1364568098,network,wifi,65.76,43.70882,-72.28399,0.0,0.0,0.0,stationary,2013-03-29 14:41:38,2013-03-29,"78 College Street, Hanover, NH 03755, United States of America",,,,,
1364569298,network,wifi,54.117,43.70875,-72.28395,0.0,0.0,0.0,stationary,2013-03-29 15:01:38,2013-03-29,"Class of 1978 Life Sciences Center, 78 College Street, Hanover, NH 03755, United States of America",,,,,
1364570498,network,wifi,38.126,43.70616,-72.28327,0.0,0.0,0.0,moving,2013-03-29 15:21:38,2013-03-29,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364571698,network,wifi,36.036,43.70618,-72.28328,0.0,0.0,0.0,stationary,2013-03-29 15:41:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364572898,network,wifi,37.396,43.70616,-72.28328,0.0,0.0,0.0,stationary,2013-03-29 16:01:38,2013-03-29,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364574098,network,wifi,37.228,43.70616,-72.28329,0.0,0.0,0.0,stationary,2013-03-29 16:21:38,2013-03-29,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364575298,network,wifi,37.068,43.70617,-72.28329,0.0,0.0,0.0,stationary,2013-03-29 16:41:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364576498,network,wifi,36.541,43.70617,-72.28328,0.0,0.0,0.0,stationary,2013-03-29 17:01:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364577698,network,wifi,37.142,43.70616,-72.28329,0.0,0.0,0.0,stationary,2013-03-29 17:21:38,2013-03-29,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364578898,network,wifi,35.569,43.70618,-72.28329,0.0,0.0,0.0,stationary,2013-03-29 17:41:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364580098,network,wifi,37.037,43.70619,-72.28326,0.0,0.0,0.0,stationary,2013-03-29 18:01:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364581298,network,wifi,34.857,43.70619,-72.28329,0.0,0.0,0.0,stationary,2013-03-29 18:21:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364582498,network,wifi,37.006,43.70614,-72.28329,0.0,0.0,0.0,stationary,2013-03-29 18:41:38,2013-03-29,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364583698,network,wifi,37.959,43.70616,-72.28328,0.0,0.0,0.0,stationary,2013-03-29 19:01:38,2013-03-29,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364586098,network,wifi,40.693,43.7062,-72.28331,0.0,0.0,0.0,stationary,2013-03-29 19:41:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364588498,network,wifi,35.693,43.70618,-72.28328,0.0,0.0,0.0,stationary,2013-03-29 20:21:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364589698,network,wifi,38.459,43.70615,-72.28327,0.0,0.0,0.0,stationary,2013-03-29 20:41:38,2013-03-29,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364590898,network,wifi,34.683,43.70619,-72.28329,0.0,0.0,0.0,stationary,2013-03-29 21:01:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364592098,network,wifi,52.082,43.70618,-72.28327,0.0,0.0,0.0,stationary,2013-03-29 21:21:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364593298,network,wifi,34.816,43.70619,-72.2833,0.0,0.0,0.0,stationary,2013-03-29 21:41:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364594498,network,wifi,36.075,43.70617,-72.2833,0.0,0.0,0.0,stationary,2013-03-29 22:01:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364595698,network,wifi,35.475,43.70619,-72.28326,0.0,0.0,0.0,stationary,2013-03-29 22:21:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364596898,network,wifi,37.714,43.70618,-72.28327,0.0,0.0,0.0,stationary,2013-03-29 22:41:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364598098,network,wifi,30.832,43.70623,-72.2833,0.0,0.0,0.0,stationary,2013-03-29 23:01:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364599298,network,wifi,35.926,43.70618,-72.28328,0.0,0.0,0.0,stationary,2013-03-29 23:21:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364600498,network,wifi,37.423,43.70617,-72.28327,0.0,0.0,0.0,stationary,2013-03-29 23:41:38,2013-03-29,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364601698,network,wifi,36.436,43.70618,-72.28327,0.0,0.0,0.0,stationary,2013-03-30 00:01:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364602898,network,wifi,35.162,43.70618,-72.2833,0.0,0.0,0.0,stationary,2013-03-30 00:21:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364604018,network,wifi,37.401,43.70617,-72.28327,0.0,0.0,0.0,stationary,2013-03-30 00:40:18,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364605298,network,wifi,34.313,43.7062,-72.28328,0.0,0.0,0.0,stationary,2013-03-30 01:01:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364606498,network,wifi,35.266,43.70618,-72.2833,0.0,0.0,0.0,stationary,2013-03-30 01:21:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364607698,network,wifi,38.69,43.70618,-72.28329,0.0,0.0,0.0,stationary,2013-03-30 01:41:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364608898,network,wifi,33.173,43.70618,-72.2833,0.0,0.0,0.0,stationary,2013-03-30 02:01:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364610098,network,wifi,33.741,43.70617,-72.28328,0.0,0.0,0.0,stationary,2013-03-30 02:21:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364611298,network,wifi,33.961,43.70618,-72.28328,0.0,0.0,0.0,stationary,2013-03-30 02:41:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364612498,network,wifi,39.287,43.70619,-72.28329,0.0,0.0,0.0,stationary,2013-03-30 03:01:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364613698,network,wifi,35.394,43.70618,-72.28331,0.0,0.0,0.0,stationary,2013-03-30 03:21:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364614898,network,wifi,38.014,43.70619,-72.28327,0.0,0.0,0.0,stationary,2013-03-30 03:41:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364616098,network,wifi,37.947,43.70617,-72.28328,0.0,0.0,0.0,stationary,2013-03-30 04:01:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364617298,network,wifi,36.963,43.70611,-72.28325,0.0,0.0,0.0,stationary,2013-03-30 04:21:38,2013-03-30,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364618498,network,wifi,36.177,43.70616,-72.28325,0.0,0.0,0.0,stationary,2013-03-30 04:41:38,2013-03-30,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364619698,network,wifi,37.058,43.70617,-72.28329,0.0,0.0,0.0,stationary,2013-03-30 05:01:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364620898,network,wifi,37.228,43.70616,-72.28329,0.0,0.0,0.0,stationary,2013-03-30 05:21:38,2013-03-30,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364622098,network,wifi,36.929,43.70618,-72.28325,0.0,0.0,0.0,stationary,2013-03-30 05:41:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364623298,network,wifi,35.976,43.70619,-72.28327,0.0,0.0,0.0,stationary,2013-03-30 06:01:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364624498,network,wifi,36.957,43.70618,-72.28326,0.0,0.0,0.0,stationary,2013-03-30 06:21:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364625698,network,wifi,38.229,43.70618,-72.28328,0.0,0.0,0.0,stationary,2013-03-30 06:41:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364626898,network,wifi,36.932,43.70617,-72.28326,0.0,0.0,0.0,stationary,2013-03-30 07:01:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364628098,network,wifi,35.633,43.70618,-72.28328,0.0,0.0,0.0,stationary,2013-03-30 07:21:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364629298,network,wifi,39.164,43.70618,-72.28329,0.0,0.0,0.0,stationary,2013-03-30 07:41:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364630498,network,wifi,35.496,43.70618,-72.2833,0.0,0.0,0.0,stationary,2013-03-30 08:01:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364631698,network,wifi,37.328,43.70617,-72.28327,0.0,0.0,0.0,stationary,2013-03-30 08:21:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364632898,network,wifi,38.82,43.7062,-72.28328,0.0,0.0,0.0,stationary,2013-03-30 08:41:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364634098,network,wifi,37.209,43.70618,-72.28326,0.0,0.0,0.0,stationary,2013-03-30 09:01:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364635298,network,wifi,38.514,43.70618,-72.28328,0.0,0.0,0.0,stationary,2013-03-30 09:21:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364636498,network,wifi,37.537,43.70617,-72.28327,0.0,0.0,0.0,stationary,2013-03-30 09:41:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364637698,network,wifi,34.753,43.70617,-72.28327,0.0,0.0,0.0,stationary,2013-03-30 10:01:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364638898,network,wifi,37.615,43.70617,-72.28327,0.0,0.0,0.0,stationary,2013-03-30 10:21:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364640098,network,wifi,34.248,43.70617,-72.28329,0.0,0.0,0.0,stationary,2013-03-30 10:41:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364641298,network,wifi,37.499,43.70616,-72.28327,0.0,0.0,0.0,stationary,2013-03-30 11:01:38,2013-03-30,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364642498,network,wifi,38.63,43.70619,-72.28328,0.0,0.0,0.0,stationary,2013-03-30 11:21:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364643698,network,wifi,35.283,43.70615,-72.28324,0.0,0.0,0.0,stationary,2013-03-30 11:41:38,2013-03-30,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364644898,network,wifi,36.125,43.70615,-72.28328,0.0,0.0,0.0,stationary,2013-03-30 12:01:38,2013-03-30,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364646098,network,wifi,38.501,43.70617,-72.28329,0.0,0.0,0.0,stationary,2013-03-30 12:21:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364647298,network,wifi,34.323,43.70617,-72.28328,0.0,0.0,0.0,stationary,2013-03-30 12:41:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364648498,network,wifi,35.629,43.70618,-72.2833,0.0,0.0,0.0,stationary,2013-03-30 13:01:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364649698,network,wifi,38.749,43.70613,-72.28325,0.0,0.0,0.0,stationary,2013-03-30 13:21:38,2013-03-30,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364650898,network,wifi,38.953,43.70614,-72.2833,0.0,0.0,0.0,stationary,2013-03-30 13:41:38,2013-03-30,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364652098,network,wifi,36.549,43.70617,-72.2833,0.0,0.0,0.0,stationary,2013-03-30 14:01:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364653298,network,wifi,36.126,43.70612,-72.28322,0.0,0.0,0.0,stationary,2013-03-30 14:21:38,2013-03-30,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364654498,network,wifi,36.719,43.70617,-72.28326,0.0,0.0,0.0,stationary,2013-03-30 14:41:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364655698,network,wifi,39.957,43.70614,-72.28327,0.0,0.0,0.0,stationary,2013-03-30 15:01:38,2013-03-30,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364656898,network,wifi,35.895,43.70616,-72.28328,0.0,0.0,0.0,stationary,2013-03-30 15:21:38,2013-03-30,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364658098,network,wifi,30.865,43.70617,-72.2833,0.0,0.0,0.0,stationary,2013-03-30 15:41:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364659298,network,wifi,36.156,43.70611,-72.28328,0.0,0.0,0.0,stationary,2013-03-30 16:01:38,2013-03-30,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364660498,network,wifi,38.921,43.70616,-72.2833,0.0,0.0,0.0,stationary,2013-03-30 16:21:38,2013-03-30,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364661698,network,wifi,37.238,43.70616,-72.2833,0.0,0.0,0.0,stationary,2013-03-30 16:41:38,2013-03-30,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364662898,network,wifi,35.308,43.70618,-72.2833,0.0,0.0,0.0,stationary,2013-03-30 17:01:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1364664098,network,wifi,34.436,43.70613,-72.28325,0.0,0.0,0.0,stationary,2013-03-30 17:21:38,2013-03-30,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364665298,network,wifi,37.063,43.70614,-72.28327,0.0,0.0,0.0,stationary,2013-03-30 17:41:38,2013-03-30,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364666498,network,wifi,32.372,43.70616,-72.28327,0.0,0.0,0.0,stationary,2013-03-30 18:01:38,2013-03-30,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1364667698,network,wifi,34.902,43.7062,-72.28327,0.0,0.0,0.0,stationary,2013-03-30 18:21:38,2013-03-30,"North Park Street, Hanover, NH 03755, United States of America",,,,,
